Leal,,,"homeonline:65A49EB8-5F0A-4710-8979-18408CF4FBC4
ssbudf:78CDA71E-94E5-4BA6-AF26-5C3AA8907BAD
prbth:9CD9998B-D4E1-46AB-AE0A-D44D96FF8335",,,Ganondorf
Leaum,,SP,"teamdashsp:331AF295-F8DD-4794-867D-BCF3BD676DEC
prbth:75D9AF24-489A-4BA1-A6D5-2923069C6932",Felippe Leão,,Pokemon Trainer
Leeto64,,,homeonline:84AD45C8-A4CB-47F5-80B3-D48363139A5F,,,
Legendlink,,,homeonline:4EBD6B64-96B6-4C1A-828A-549B7E7EDAAB,,,
Lele,,,homeonline:8071C72F-04F7-445F-9AC9-48FCD27673DE,,,
lenightmare,,,"sucepr:BCAB4F91-C446-416B-A773-8A9C87D726CA
prbth:E2CD6BBA-1B61-4416-A815-C798EDA411C7",,,Mii Swordfighter
Leo,,,"ssbuse:7E2AF2CD-EB8E-4037-9FDF-CF950C88F1C8
prbth:E29B19B6-7C47-450E-9EEA-3E10C15AB714",,,Zelda
Leo vidon,,,"pernambuco:8AEAA9AC-BEB0-457D-B2D0-71A6CE45DCFF
prbth:4B99BBB9-1EDD-475E-890C-5EA9C4E748C5",,,
Leobb,,,homeonline:8881952E-0E9C-473B-BA4E-A0D46A2FB5D8,,,
Leon,,,,,,"Link
Inkling"
Leonidas,,,pernambuco:2CDF1194-711B-4926-A446-78072DC7AE6E,,,
LeoPereira02,,,homeonline:6A7E0D99-B68D-4031-9CF6-3C7CB749F6C6,,,
Leow,,,"smashrj:08AEB161-BCE9-44F2-AC4D-7EDA01115C98
prbth:C416209B-C64B-4066-AB1E-3B3C7B44AD1D",,,Mewtwo
Leowulf,,,"liga_ultra_arcade_s1:01464F35-AFC9-4064-B524-E1B01A2E7E56
prbth:75BB2591-8094-4EB9-990B-668AEC182243",,,Lucina
LePabs,,,"ssbudf:A51B51B1-B658-4478-8025-56BB9BB7BDC9
prbth:A0106237-3C97-4D55-BB26-A70863645DFF",,,Zelda
LePutin,,,"smashmanaus:3CCF8605-E616-4A18-91BE-F3F82C939A9C
prbth:9574458E-9280-43C4-BA81-DAC5A0B8B704",,https://twitter.com/PedroMa126412,"Inkling
Pikachu"
LeYumi,,,homeonline:1B9787E4-4868-4BFB-BC98-03C02ABBE998,,,
Lf | Alexandre Zx,,,homeonline:753DF7F8-AB87-40E8-8439-DD23269073D9,,,
LGueza,,,homeonline:91792026-9D19-4665-8085-3C8AF6185B37,,,
Lifeonmars,,PR,"tryhardlondrina:FA23AA41-972E-41C9-94CE-2BFCEB3C05FA
prbth:19325EB3-E519-40F1-8CB8-88B99434B89F",,,Donkey Kong
Lil,,,homeonline:CC40AACD-A60D-4354-B74A-E1ECD0DECAC8,,,
Lilith,,MG,"homeonline:D0EFEC50-7BA6-4554-8240-214B79ECB6DD
liga_ultra_arcade_s1:F9C3CCFA-7383-44C5-A7F7-835F2D3B5EEE
prbth:F18D58AA-4304-4528-A592-CB19C475AA83",João Quaresma,https://twitter.com/joaoquaresma21,"Palutena
Peach"
Lily,,,,,,"Pikachu
Pichu"
lima,,PE,"homeonline:C5C33B85-076A-4EF8-BF39-EF1005C6744F
liga_ultra_arcade_s1:B372047F-2E69-4CD2-85DE-A33450462F1D
prbth:2D16B085-38A6-4A0E-8E8F-F4608D424BB2",Lucas Lima,https://twitter.com/lucasapdl,"Mr Game And Watch
Palutena"
Limão,,,"homeonline:1376EDB2-83CF-447D-B2AE-40382F4772F6
prbth:0BCE1437-BE0C-4DF4-920B-4F5D078164DF",,,
líquido | FomeCaixa,,,homeonline:482B1A1E-8DA6-45A1-ACA7-E32F3EABDA9D,,,
LKT,,,ssbuse:36413CB8-9CC7-4AA0-BD2E-2D540FA0342D,,,Bowser
LMS | Marte,,,homeonline:F4855B5B-30B7-482C-9E2D-43CA54CDCBE3,,,
Lobi-san,,PR,"homeonline:3229EE44-754E-413E-A800-D638DDE90C87
liga_ultra_arcade_s1:3208E33E-51B5-4281-83A7-A8066D481C39
prbth:72E4DEB3-F346-426B-826A-A645C3D40706",Cesar Pereira,,Link
Lock,,,homeonline:E2668047-26A9-4D39-A886-3261450D3AD0,,,
Locky,,,,,,Terry
Logic,,,"teamdashsp:F8D1AF54-292A-469A-8D3D-D42A0F9AC034
prbth:7D7DCF5C-B013-4C67-B940-B8FB60457DF8",,,
Loko,,,homeonline:B5969062-593B-4C2C-A473-7941B87A75FB,,,
Lol idk | Fish,,,homeonline:341B5598-E919-4107-A0A5-6BB8E5DA6635,,,
Lord,,,homeonline:50BCE83B-770C-4B2F-AFE4-1B1F32C913D3,,,
Lordkks,,,"pernambuco:643891CD-8E43-4924-BB65-E8EEC2F0911F
prbth:8DEBDCE4-83BA-44F1-A837-173A6B9DD7BA",,,
Loren-chan,,PR,,,,Inkling
Lost,,,"homeonline:4D287A2D-5107-404B-A744-9765DE1D66F2
pernambuco:82F2E9B4-FEBD-4F64-9451-96C20CDC82A7
prbth:5DDBE504-4223-40C5-8E92-ACEA2466A5FD",,,Joker
Lot,,,"liga_ultra_arcade_s1:96C1CE60-B934-4CAA-9296-C9FE71873098
prbth:3159D076-06D5-43B7-AB15-3ADB9138027F",,,Bowser
lotus juice,,,homeonline:4500275C-C3D5-46F5-9204-E7E053A27169,,,
Louis,,,"tryhardlondrina:55CBD923-F2FF-41A0-8EA7-F8C0B7B3422E
prbth:9D86B898-F2CD-4E74-B39A-CA2850010F6B",,,Lucas
LØUiS,,,homeonline:EAAD1C68-FFD8-4A62-8A1E-22723ECC232C,,,
LuanLazuli,,,homeonline:5278901B-682B-4930-BA6C-E1354C6A232A,,,
Lucas (Crédito),,,"liga_ultra_arcade_s1:DCB2F8BA-2C9C-498C-A04B-15188C052EE2
prbth:4A779932-88C5-4BB3-9102-2BCBFFA755F3",,,"Mr Game And Watch
Peach"
lucaszx2704,,,homeonline:C05DB769-3015-4079-BDB1-DEACCD088A9D,,,
Lucca,,,"teamdashsp:56B17084-9F32-43D2-A93F-75885868E917
prbth:C51BDEC2-731B-4201-98DC-4A65FDAB9976",,,
Luciano,,SP,,,,Hero
Luckstorm,,,"smashrj:1858ED68-8C37-4F18-BBB1-134867C94A2A
prbth:1381AD27-F49F-4146-8986-516283AE7409",,,Chrom
Lucky,,,homeonline:2C70E46C-B55F-4135-B8B8-F39E7243026D,,,
Luffy,,RJ,"homeonline:4C211CA5-2401-41AD-B8DE-97022F5D5E08
smashrj:7262AD2E-D14A-48D4-9972-3BA8BEDED70B
prbth:AB300C19-8475-4268-AFA4-5D707F8DEA66",Luis Chavino Aranha,https://twitter.com/luffy446,"Inkling
Dark Samus"
Lugo,,,pernambuco:EDE8E135-B226-4D3F-92C8-52A11C353D8D,,,"Daisy
Rob"
Lui,,,pernambuco:DBC36303-AE3C-49A2-BCEE-BC123F2AFED8,,,
LuisHMA,,,"smashmanaus:F331142E-06E0-41D6-92BB-A8FFD44FEC3D
prbth:CA2D3CFB-C626-4EC5-A662-CC8D8F69E729",,,Terry
Luiz Melo,,,pernambuco:586301CB-6DD1-42E2-97FF-475C6883995A,,,
Luiz Nogueira,,,sucepr:9250C183-8349-48A7-A511-C2F19FB40EDE,,,
Luiza,,,tryhardlondrina:93E83231-C87E-44F3-8100-2B58F032B5E5,,,
Luke_Leal,,SP,"homeonline:4610F403-F044-4B9A-958A-0F6FAA8F87FE
teamdashsp:CC82E21B-435C-4C86-A6CB-216DC859A655
prbth:B6D78C4D-2875-45F8-9917-71D3E501B254",,,King K Rool
LukeThomaz,,,homeonline:2D24539D-14F7-49AC-A0FB-4EB58BFE4FA4,,,
Lukey,,PE,"homeonline:907275E7-33E9-4630-A5BC-3FA1E1017B95
pernambuco:5AEB0BF1-79E5-4FFC-9BD7-C1949546D637
prbth:F49E7771-4C2A-4AAD-AA91-1888FB0A95F1",,https://twitter.com/Lukey_PE?s=09,Shulk
Lukingordex,,SP,"teamdashsp:A7E9B637-B29A-4C76-BCBD-24A7F7B0A406
tryhardcwb:193445FE-898D-47F9-B3F5-5C3FBC39E5CD
prbth:B2E50DDC-22EF-439B-B28F-BFC4CA5B6119",Lucas José Magalhães,https://twitter.com/GordexakaLukin,Yoshi
LuLoko,,,"homeonline:5B47D44C-2FA6-4254-8D3A-D1B78831F8EE
ssbudf:0CF5E0CF-ECF3-49CC-BE91-0C48509EA41E",,,Link
Lunachi,,PR,"tryhardlondrina:1AC48A63-92E7-4203-9982-1AB4AC62AD64
prbth:0BEBDFB8-093B-462E-B5D2-C53381D9F4D6",,,Robin
Lunachoz,,,homeonline:6A14CC58-9F0A-4DED-80D6-E5E57049ACAA,,,
Luvas,,MS,"ligamscg:E6866271-A5DD-4730-A1DF-D2068B05484D
prbth:B5B8017C-1369-42FE-9B36-3AF3BF38123A",,,"Lucas
Isabelle
Villager
King Dedede
Duck Hunt
Hero
Little Mac"
Luxos999,,,"pernambuco:578531CB-094A-4A7D-A349-9D6266B475B6
prbth:8DCFCC84-BB4B-44D7-B4AA-E80A5D255B1F",,,
Luzzi,,,pernambuco:3E338A1C-A767-43D7-9D73-2E4AC446DF65,,,
Lv 100,,,,,,Rob
Lvis Felipe,,,"smashmanaus:90CFA38D-A42C-4074-8A49-7F4D05B0C68F
prbth:B5D18DD4-BE92-4FBC-A21E-855EDDDAC965",,,Mii Swordfighter
M,,,homeonline:14401ACA-B1D8-4F0C-BE46-E9781480DA9A,,,
M8 | Locky,,,homeonline:DB5FA120-E121-4000-9949-791013DBD22D,,,
mactoboy,,,homeonline:D3D54BBC-A92A-44F5-B3A3-39B2F881A722,,,
Mad,,,"ssbudf:6B400BE1-F7CA-44CD-A007-EB2154873C51
prbth:107B935C-9D5C-474E-BB6E-36F09DE46E89",,,"Donkey Kong
Lucina
Mr Game And Watch"
Mad Hatter,,,"teamdashsp:7DB5B30A-7F92-478E-BCA8-E0067DAB6575
prbth:32860615-609F-46DB-9E38-14FC35B25F58",,,
MadHatter,,,homeonline:B4CB90DA-54E8-4BE9-8300-B98D84A6947D,,,
MaelSE13,,,ssbuse:269AAB18-39B8-43D0-8419-009702525587,,,"Bowser
Incineroar
Ness"
Maenu,,,"smashmanaus:E966D1C8-328A-4AD8-AA75-235C5BB6035E
prbth:07C44ADE-D727-4FB7-AF1E-0D02BDE1605C",,,Joker
Mafagafo,,,"sucepr:F7FB7AD1-36D7-4030-858D-B86C219470C6
prbth:45A75C96-351B-40E5-8451-748A970DC669",,,
Mafe2233,,SP,"homeonline:05B628E2-9185-47F1-A20B-F7981EEE6CD2
teamdashsp:A62BCE98-90E3-40E6-968E-08ED05DE1DC2
prbth:399C9B52-0B9C-43DC-ABA9-140F8F841E54",Pedro Garcia,https://twitter.com/mafe2233__,Bowser
Magonha,,,"homeonline:89488EDB-1E85-434B-98B4-7619793EDC1B
prbth:B84493E2-6222-4063-A55F-928C9F460C51",,,
MainNess,,,"tryhardcwb:6648E44E-CE5E-46E0-A7D3-5E516B9ACA7C
prbth:95C527C3-CCEF-44CF-923A-B31D8E3D97E3",,,
Mairo,,,pernambuco:663257C9-3F1A-4E41-9F73-ABF8EC7CA5B9,,,
Majoras,,,homeonline:D95F86B9-1B72-4A8F-BB14-6D0A8ECDD723,,,
Maleson,,RJ,"smashrj:F6BD0F35-DC2F-42D1-B260-40F0560AA9BD
prbth:E426D6E7-DB48-4931-A834-F69541C1FB10",,https://twitter.com/gabrielmaleson,King Dedede
Malveth,,,"teamdashsp:0DBD5C34-A3A3-4A92-8967-40EEC0228F0A
prbth:19BAD256-37BA-4D22-83A1-A5C7468E1548",,,
Manolos | Ikex,,,homeonline:219E9F85-AC17-4E34-B0B0-798F7C37287F,,,
Manolos | Manu,,,homeonline:85757EA4-C9B0-4714-B54C-F2DD43013A27,,,
Many,,,homeonline:119AE253-F077-41B6-8CA6-D48608AF8C55,,,
ManyTheGuy,,,"homeonline:848D9F04-3EA9-4A65-B684-07E00696B376
teamdashsp:98B1E0D0-783D-46CC-B194-8FB495520B58
prbth:3C852453-3DA2-4E82-8EC8-DDD5082CEBE1",,,
Mapa,,,"liga_ultra_arcade_s1:0918D2EA-BBB6-4F27-9CD5-E0D995E77605
prbth:AE27F5C0-40EC-410E-8830-94996C0C0AD4",,,
maraturo,,,homeonline:49F45CCA-BDA9-4B2E-8462-CBE431C5FEE8,,,
Marcello,,,homeonline:A052342E-AE4B-4AC9-85AE-55ECCA97FD70,,,
Marco,,,homeonline:E4ACAF8C-2169-40E2-BC71-A4706FE24939,,,
Marco Polo,,,pernambuco:982097A8-067C-4BA0-A689-A6AA0C253DA3,,,
Maroli,,,"smashbelem:D1B11F6B-ECDC-4139-9E20-867313C62DD4
prbth:412B5BE0-CDF3-467F-AC2A-BCFF154FBF16",,,Lucina
Marte,,MS,"ligamscg:D0A488BD-C4B1-44D1-B45F-F4DD154F07BD
prbth:5E74322A-5170-4ACB-BECE-585724023A9D",,https://twitter.com/PistolaZen,"Joker
Sheik
Fox
Pit"
Mat,,,ssbudf:437D5A26-7BC6-46D2-B151-5E4240BA8A09,,,"Rosalina And Luma
Snake
Toon Link
Bowser
Wii Fit Trainer"
Mateta,,,pernambuco:17D1EF51-2348-419F-A256-07FEA40AB8A1,,,
Mateus Groe,,,pernambuco:E6F0A1BF-8A21-4849-B409-67F8F496E3A3,,,
Mathe100,,,"homeonline:0CDB7AAF-253F-4DD8-B3F0-2F7E78F11C90
smashrj:692D94D2-D4C3-47CF-9CCC-9228A5B129F9
prbth:2695029D-FDC1-463E-B6DC-87780AE8F06D",,https://mobile.twitter.com/Mathe1003,"Joker
Byleth
Hero
Marth
Mewtwo"
Matheus Silveira,,,"ssbuse:C7B6A74D-6343-4695-976D-C80F58EC3E07
prbth:2BA9479E-273A-4790-A932-00856E3A3597",,,"Link
Little Mac
Zero Suit Samus"
Maths,,,"sucepr:3E8CE986-1216-4D13-985D-5F136DDDBB98
prbth:299E179F-C624-4104-92A9-4559BD23D475",,,"Snake
Peach"
MATTE,,,homeonline:4C4BBDE8-594C-4710-8253-69577FB8B10D,,,
Maycky,,,"homeonline:4B160F5E-3826-4379-8E9B-3E2E9C1B2C8C
prbth:E520D134-4868-41D0-8F2F-A5D67975291A",,,
McDaWae,,,ssbudf:302AD94D-6C4D-44CE-8838-06C72C03D2E4,,,
MDA | Borrachus,,SP,,,https://twitter.com/VaciLucina,
MDA | FantaSlime,,,homeonline:82F7B01D-295B-4629-B11A-E62A57AF7A50,,,
MDA | Mess,,,homeonline:E3979C82-9381-46CD-B175-6A7440099424,,,
MDA | Tangero,,,homeonline:BFC4DE3C-E8DB-4A29-BB5C-81277D66EEE8,,,
MDA | ZennnY,,,homeonline:4BF55C21-DE90-4930-BAD7-94D90CF3E995,,,
mda bugboi,,,"teamdashsp:3A27CC1A-5446-4D0C-91F8-D688C7620053
prbth:FC22A35B-AECD-4E28-AF38-3660550D1B5F",,,
mda Mess,,,"teamdashsp:8496930E-E852-48B0-9D44-03D797E594FA
prbth:1F57A123-5810-4BBE-BF4B-82506027A7E4",,,
MDL,,,"smashmanaus:EAADCCD5-D572-4B13-8261-4E2C586A606E
prbth:A4A757C5-D2B1-4B9E-8FAE-1645284EF7E3",,https://twitter.com/MDLlegit,"Lucina
Joker
Chrom
Cloud"
MDZS | Lali,,PR,homeonline:24216D9E-7704-45DF-9E52-A0629C801185,,,
Melo,,,"pernambuco:17DE237E-74AC-4F30-BDD4-0FBE53C5784E
prbth:76B65539-CF8D-4161-956C-6FB6B6B69316",,,
Melorcah,,,tryhardlondrina:ADD4766C-4E59-49B3-AB6D-BA0E80760B64,,,
Meps,,,homeonline:70345F49-177C-41B3-8863-875AA9D0DFC9,,https://twitter.com/MepsMegaMain,"Mega Man
Mr Game And Watch
Joker
Meta Knight"
Mestre,,,"teamdashsp:06BC5D56-08D4-4B81-9230-635FFFC4A26E
prbth:2B026AB3-09B6-4D7F-98BC-07B04C44C3AC",,,Mii Brawler
MHT | Ryujin,,,homeonline:5F8F6D57-DD6F-46A8-93C6-C359484C6554,,,
Mick,TwS,RJ,"smashrj:223D409D-3B84-419E-AFB9-6A5A3A67B632
prbth:BC79F407-F701-4DAD-997C-022542482B91
homeonline:B68EE06F-5B25-44F6-A095-7DA12101908E",,https://twitter.com/TwsMick,"Joker
Banjo-Kazooie
Olimar
Hero"
Micro,,SP,,,https://twitter.com/Pedro_Microso,"Inkling
Terry"
Midorima,,,ssbudf:585F8667-208A-4D93-8BD4-E6A1FE4544EF,,,Bayonetta
Miduz,,,"homeonline:883BFDF5-ACD5-41E1-897A-95B8C2960E3A
prbth:C1CC7F33-55CC-40B0-B2C5-0CC481B043C2",,,Donkey Kong
Miguelindo,,,"smashrj:991FBF1A-FDB0-492E-9CCA-38605CA53AE4
prbth:129C8196-95E4-4002-82EE-C8946CD8D8E5",,,"Zelda
Isabelle
Pac Man"
Miguelito Smasher,,,ssbudf:CE4FF881-A13E-416B-BCAD-D91356A47FC7,,,Zero Suit Samus
Miidas,,,homeonline:0521D99A-5B13-4D1E-AAB1-7FAED9E4A560,,,
Mil Grau,,,pernambuco:04826A5A-CC52-482C-8A99-6C1FB91FF230,,,Dark Pit
MiMô!!!,,,homeonline:1C5C4696-394B-42E3-BD97-8695CE2A4920,,,
Mimok,,RJ,"smashrj:B3453FE7-6110-45CA-B665-32782C7A60D5
prbth:D31671CB-22FA-4121-967F-3749835E4CD5",,,Wolf
Minecraft,,,"sucepr:FEB73154-93AB-40C6-B0E8-374F19AAD539
prbth:9C59F9CD-980B-40C1-82EF-D0D283AFF3E7",,https://twitter.com/McrxDesigner,"Roy
Terry
Hero
Ken"
Minha carteira | Jaaum,,,homeonline:1585BB07-F8B8-49BD-A89E-84845D6C38F3,,https://twitter.com/Drkrvwr,
Minish,,,sucepr:5FBEC8EB-277F-4EBC-96C2-F862BE148113,,,
Mirtos,,,"smashrs2020:F1D37DAC-A4AC-4306-BDAE-05D87C6979C1
prbth:F33A1787-A0FA-4D71-BA9A-23675EFB8B90",,,"Ice Climbers
Lucario"
Misaki The Ironic,,,homeonline:CE97B8F3-6731-4F8D-82D0-B63BA49D0A90,,,
Mitral,,,homeonline:6AB4F02A-A8AE-444C-8AE7-3B325C12E13D,,,
Miźenkai,,,ssbudf:3B02DD2B-CCA6-4CB0-9204-40A6848BA411,,,Roy
Mkfan,,,sucepr:DDE23571-30DB-46C3-A145-08FFBAE50376,,,Captain Falcon
MkLuna,,,homeonline:91275FA2-FB81-4F23-A7E5-A717B809EB79,,https://twitter.com/luunathediamond,Joker
Molan,,,"homeonline:16491920-4657-4369-9CA4-ACA26B606DF2
prbth:0DE73864-491A-4CE9-9659-D9ED8424A7E1",,,"Ness
Link"
MomoTheLemurFTW,,,homeonline:0844736D-5524-4327-818D-D9ED0C3AF58D,,,
Monkey,,,"ssbudf:7590466D-D0BA-4318-A764-3DC3D19680A0
prbth:3057A144-9D1B-4417-9316-B6B1A5ADFBD2",,,"Mii Brawler
Incineroar
Mario"
Monoke,,,homeonline:D67EE9DF-3760-49DF-9630-D7CEE38C8280,,,
MonoQueen,,PR,"tryhardcwb:7E765A7D-A668-44C8-9AA4-093E92F9116F
prbth:A9ECB16C-4158-4DE4-9846-FDE277FAE718",,,
MONSTERHUNTER4ULTIMATE,,MS,"ligamscg:F1D3570F-9535-4760-8DE0-FFDB52F8D2E4
prbth:71CF1198-13BD-4B63-B445-E13349F4B5B5",,https://twitter.com/845r845,"Jigglypuff
Mii Gunner
Palutena"
Moon,,,homeonline:331E78D3-F566-4662-B218-2555A16E3975,,,
Møøse,,,homeonline:4738CA9A-E700-4980-AE58-4C5476943279,,,
Moreira,,,ssbuse:6DBB8F63-1262-4EBE-BB77-4BF815F26CB3,,,Lucas
Morgana,,,homeonline:56597A58-B58B-473C-94E5-5407ECFB17A7,,,
Morkez,,,"smashrj:24206001-2514-460C-9B4B-7D4F8D79999E
prbth:6B8D238D-91CF-4259-8290-69201CCD0148",,,Little Mac
Morphales,U7,MG,"liga_ultra_arcade_s1:850686DD-28F3-43D6-B7A8-6A2ED17B4699
prbth:A896F79C-E633-48A5-B7D5-7BFC3406B88A
ssbudf:54E3FDB5-C030-4FCB-889E-3D7512C060A5",Alexandre Pacheco,https://twitter.com/morphalesbr,"Banjo-Kazooie
Wii Fit Trainer
Zelda"
Mozart,,,homeonline:D53878BC-E23A-48C6-9C89-3BBEB6C1BFC8,,,
Mr.Zitu | Mr.Zitu,,,"smashrs2020:F408999D-B1D9-41AC-A1C5-6DB671EA6C1B
prbth:3902D208-E907-4485-863C-25F2F50BDBE3",,https://twitter.com/MrZitu07,"Falco
Mario"
MrPiruleta | MrPiruleta,,,homeonline:B53C2E53-5EB7-41D2-964A-4E73E42209D7,,,
MSDG,,SC,,,,Wolf
Munami,,,ssbudf:385CFCE5-4A71-4B2F-9736-6FDDBB94B8A5,,,Ice Climbers
My wallet | Jaaum,,,homeonline:2E5D5A36-8E40-416F-BACF-B68AA35B68ED,,https://twitter.com/Drkrvwr,
MykeLioner,,,homeonline:301E95B2-C0F7-49CD-9F3F-A474FCBAC89B,,,
mZuzek,,PR,"homeonline:D29BA241-9368-42A1-A5B1-43B4662C8931
tryhardcwb:AEDFCC3C-A9C8-42DD-9639-034794E8A13C
prbth:248C60FD-D6F4-4FDF-B010-8E899A1E4969",,https://twitter.com/mzuzek_vol2,"Wolf
Ridley"
n0t,,,"smashmanaus:DA2CC089-0D83-4A19-9AF5-9C5259FE9C8B
prbth:B2EB9E59-7D9D-4C78-B7FD-6EE7C1C67489",,,Kirby
N3rb0,,,homeonline:DC40CF2D-713B-4689-905D-BBD805281EFF,,,
N9 | Bins,,,"homeonline:61F5486E-179D-4F72-A74B-99FD0126D84B
smashrs2020:0EC8BBE3-1631-438D-A4E5-B9737A523DFC
prbth:EAD0080E-EC4C-42B9-9E5A-381389188523",,https://twitter.com/RodrigoTB03,Bowser
N9 | Tanukishi,,,"smashrs2020:3E25691A-ADF3-41C8-9A3A-806F34FD54AB
prbth:17E9350F-D6CA-46FF-8EF2-EE40D47E0515",,,"Chrom
Rob"
Nackseh,,,"smashbelem:40B204FE-63A2-41BA-9810-F2E667D3CA96
prbth:2A520E70-C1C9-4F85-8D05-7DE46229942C",,,Link
Nails,,PR,"homeonline:CE53898D-9095-4F86-983E-066419441F10
tryhardcwb:052F6FFC-0BD9-4DB6-A27E-B0DFB255FFA9
prbth:228422FC-B4ED-4A7D-A4B7-7B509F3316B7",,https://twitter.com/igrpessoa,Mario
Nasc | Adriano,,,homeonline:D6977C50-00F6-4886-8A2A-9F6227F1B762,,,
NaSC | Breno,,,homeonline:BE03FF66-83B1-4C57-9870-10F30426A9C8,,,
NaSC | F-Zero,,,homeonline:C9FC0661-F7E8-472E-9764-CDA0B331BF5F,,,
NaSC | Gobi,,,homeonline:B20A3642-0E5D-4102-BE80-B4984CF8AEE8,,,
NaSC | Leonhart,,,homeonline:D3C57870-99C4-4F87-B6DC-3026CBB9BF28,,,
NaSC | Little Cheese,,,homeonline:F77125E8-1F01-443A-B7E4-25C9C153C2F6,,,
NaSc | Little Cheese,,,pernambuco:D4BEE5B0-6613-4183-9828-52A0EBA6E6A1,,,Pokemon Trainer
NaSC | Sancelot,,,homeonline:7634AB94-A9AD-458C-8EDB-30BFF2503154,,,
NaSC | spaceman,,,homeonline:C063274D-693D-4C0E-8BB4-C6CDA015E244,,,
NaSC | Y8shikage,,,homeonline:2706FA56-357A-4D13-8087-636915BC91AA,,,
Nascente,,,"smashrs2020:6A4124DF-B36F-4A2B-B032-AB520C89E53A
homeonline:A0DF6ED0-86BE-4583-B86C-B890787C9D0F
prbth:9F2E6FC6-11C8-4263-B874-0E042D807041",,https://twitter.com/MrZitu07,Joker
NathanIWN,LaQ,AM,"homeonline:D2E49330-8BAB-42A0-BC0F-9327CCC20351
smashmanaus:51997C77-23B5-4EC6-A853-BC19949FE39E
prbth:AC30111A-9C87-41AE-A6E6-77446089389F",Johnatan Azevedo,https://twitter.com/NathanIWN,"Richter
Ryu
Ken"
Nato,,,"pernambuco:0964FB9E-89BA-40A9-9A0A-770165B97925
prbth:DB554C5C-CE28-4A94-8D05-4AB4CB521D91",,,"Marth
Rob
Samus
Toon Link"
Nay,,PR,"tryhardcwb:19DABC4F-8EDA-48AB-A9EC-1741B2DC8D22
prbth:CC155391-3439-4C32-ADCF-0B016A0ABE41",,,
Nebula,,,"smashrs2020:0EF1100A-E866-48F0-B8DC-9E19C6545A36
prbth:8256438B-A9AD-4A1E-AB64-478D529A5AA4",,,Lucas
Nego,,PA,"homeonline:73DE8A1A-5187-4CF4-BB9F-CBE68CCE66E1
smashbelem:ADA4481E-1069-47D9-ADAA-0D00735BB14C
prbth:88871697-829D-4603-86B2-3DA0D9B7AE78",,https://twitter.com/snegoSmash2019,Mario
Neon,,,homeonline:E8D8C704-2958-496E-9CD1-191921D391F2,,,
Neviton,,,ssbuse:5109289F-AC04-4F95-869B-944A291F2A8A,,,
Ney,,,"ssbuse:D4046CBE-6FE7-4507-9D33-6F83CC079E67
prbth:1D2BC66D-8EC6-4C70-9AB4-89C755B07AE4",,,"Lucario
Mewtwo
Wolf"
NG | Toon,,,homeonline:4BB29E69-446F-4116-B640-125F92CDFD07,,,
NGD | Kanebolt,,,"liga_ultra_arcade_s1:31FCF492-CE5A-4C87-B990-2DBCBD43F20F
prbth:DF50422C-AB73-4898-8193-389B3B6C31F0",,,
Nick,,,"liga_ultra_arcade_s1:6D31AD16-8324-4831-B7AA-EF2F06331A77
prbth:9A4521FB-C1E0-4742-96DB-F12C06C7AB9B",,,Joker
NickNervous,,,"tryhardlondrina:C441EEAB-3A2A-46E8-8F27-CE9494DF6F13
prbth:7AF346EC-AB2B-49D5-AFB2-0F8997D6EAD5",,,"Palutena
Ness
Olimar"
Nicknich,,,homeonline:56897B1E-FD81-413C-818C-C158091E89B0,,,
Nicolas Raul,,,tryhardlondrina:6229953C-8D35-41E4-A121-74D3182EDCC6,,,Bowser
Nintendi,,PA,"homeonline:450A341B-3F2B-4CF9-BBD3-669AD9DE9E72
prbth:58238CF5-4772-4E8F-A9FE-7ED36A367CE2",Lucas Aleixo,https://twitter.com/Aleixo60260159,Peach
Nióbia,,,homeonline:9C5891B7-29A9-4285-BF0E-570F1DF8FC68,,,
Niz,,,"ssbudf:A43D8CA3-74F6-4D0C-8EC1-12E739D5AA70
prbth:02CF8473-D490-4A10-A189-9259326408B4",,https://twitter.com/gui_niz,Marth
Noam,,,"pernambuco:2CC02A95-44F6-49C4-9E65-6D19D2A003F4
prbth:CA98851C-6B9D-44EA-81C5-D92007CC0399",,,
Nobrejp,,,"smashmanaus:B47B2E48-E631-4CAF-9E6E-CA88F8F40845
prbth:FD0EDDFF-31E9-408E-AF86-4E5DEE5C66DE",,,Cloud
Noir,,,homeonline:6B38D13F-8477-4FD7-AF96-9A04A14613BF,,,
Noizaf,,,,,,Yoshi
Noka,,,"smashbelem:426DF8F1-8025-48CB-A041-C1927E6F0485
prbth:63013249-031E-4969-91AB-0D167DB69D25",,https://twitter.com/Nokaww,Marth
noob,,,pernambuco:F9E812BB-F604-40FC-BFAD-88B55F86B483,,,"Bowser Jr
King Dedede"
Noob | Ganon,,,homeonline:94AA2734-59BC-45FF-AAE1-0EB034648A11,,,
Numbby,,SP,"teamdashsp:EB4557ED-DA3C-4D6A-ACEE-F09CE34E9A81
prbth:A4139FC8-3279-445C-BF58-BF12063E44FC",,,"Palutena
Isabelle"
Nyer,,,homeonline:3EB3F7A7-143E-469D-B06E-197F918673A8,,,
O Catestano | Jojofag Caetano,,,homeonline:09EE69CF-9A2B-4763-AFB0-28E97957C367,,,
O inefável,,,ssbudf:663F93C8-356D-476A-873B-DF8780152103,,,
"o mais foda, | noahccola",,,homeonline:3B318CB4-43DE-4DBF-BE5A-6A1483728C6A,,,
